mid,player_0,player_1,player_2,player_3,player_4,player_5,player_6,player_7,player_8,player_9
3507,15,53,54,88,66,79,72,97,64,49
3508,73,7,52,17,65,16,53,13,67,86
3509,55,64,85,93,18,62,88,39,63,92
3510,31,15,36,53,83,17,66,86,72,97
3511,54,39,60,92,5,21,49,88,57,72
3512,21,73,80,26,92,88,93,17,54,79
3513,77,25,79,55,23,89,92,76,64,63
3514,17,63,92,54,90,49,48,55,52,29
3515,55,86,49,92,10,75,63,80,16,54
3516,49,67,55,92,5,73,7,68,39,54
3517,65,63,67,90,86,93,64,72,73,79
3518,8,53,73,91,66,88,89,92,80,63
3519,15,55,54,3,66,7,67,13,63,92
3520,71,85,97,54,92,13,83,79,52,67
3521,15,79,85,76,48,86,67,13,55,16
3522,97,86,49,92,67,54,88,66,44,55
3523,88,93,21,63,66,8,5,49,92,56
3524,63,79,52,69,48,13,86,64,55,54
3525,79,69,46,53,66,51,86,92,17,72
3526,17,92,16,67,21,15,88,66,76,93
3527,39,88,52,72,89,83,54,76,62,86
3528,33,73,13,91,55,38,53,72,52,89
3529,53,77,49,88,92,66,12,38,86,55
3530,66,49,11,25,63,97,72,62,92,86
3531,39,64,55,54,66,80,13,51,92,86
3532,80,38,21,79,54,49,52,73,55,92
3533,72,87,38,81,91,34,13,54,52,88
3534,65,26,51,55,63,49,66,54,21,62
3535,80,13,25,79,72,89,86,92,54,76
3536,66,92,55,10,49,80,38,54,21,88
3537,13,90,12,86,53,49,92,31,54,63
3538,73,49,55,86,90,1,9,89,88,79
3539,73,49,92,90,65,33,86,80,89,69
3540,49,76,3,34,83,1,38,53,86,90
3541,63,76,55,79,87,15,1,89,21,90
3542,91,67,97,53,66,33,73,76,92,62
3543,66,73,11,88,21,64,13,55,12,86
3544,55,76,64,79,10,72,52,89,21,51
3545,91,49,7,63,44,26,73,39,53,20
3546,80,89,13,52,49,63,23,9,3,14
3547,83,1,53,76,92,33,54,17,90,21
3548,66,8,88,53,73,25,39,63,49,83
3549,88,11,1,55,79,72,92,76,89,51
3550,66,72,49,91,62,79,13,1,68,7
3551,26,67,13,54,91,64,53,79,15,73
3552,63,86,65,79,34,25,72,97,62,88
3553,7,72,13,54,86,87,63,8,51,16
3554,66,88,55,54,49,80,23,79,31,51
3555,53,25,79,9,2,92,88,1,55,46
3556,3,46,62,83,34,80,76,8,86,90
3557,73,74,63,79,83,26,38,66,53,54
3558,1,51,62,79,66,92,5,10,54,88
3559,92,88,55,80,52,48,97,62,79,66
3560,12,79,69,66,90,52,88,1,9,53
3561,64,48,49,86,55,23,72,88,92,51
3562,73,67,64,55,88,3,72,65,25,56
3563,26,15,39,53,16,74,55,54,20,64
3564,66,49,11,52,21,53,73,97,64,16
3565,11,63,86,65,92,91,49,13,87,54
3566,38,72,66,88,49,79,12,65,69,53
3567,79,92,73,23,62,27,76,9,60,31
3568,16,72,39,92,62,53,48,86,88,49
3569,10,73,37,5,39,3,92,13,1,55
3570,5,1,55,83,15,25,79,8,80,76
3571,88,3,21,72,46,76,31,13,54,7
3572,86,65,48,33,73,64,39,83,89,23
3573,20,54,69,31,83,33,72,44,55,76
3574,5,54,49,90,55,86,66,1,80,38
3575,89,55,15,13,52,88,76,80,79,73
3576,41,39,55,92,64,88,72,58,53,49
3577,40,80,9,58,21,10,13,90,7,66
3578,87,13,53,88,54,86,17,21,3,49
3579,66,86,55,49,54,44,76,51,88,92
3580,12,51,55,7,90,92,88,48,53,16
3581,65,1,5,34,83,14,58,9,79,53
3582,60,58,89,87,80,63,9,5,55,83
3583,52,72,49,55,89,7,11,63,21,31
3584,97,55,5,92,73,52,88,39,21,87
3585,28,85,72,86,65,83,44,76,62,91
3586,64,8,5,55,93,52,49,62,73,79
3587,54,92,51,39,89,66,49,63,55,16
3588,25,76,88,73,21,72,86,58,13,54
3589,86,63,11,83,13,73,49,75,3,55
3590,26,67,39,65,16,79,62,73,92,54
3591,92,8,88,38,63,80,25,89,72,46
3592,5,54,39,72,92,66,73,51,63,3
3593,73,66,91,21,49,25,51,88,39,97
3594,9,73,86,21,88,87,8,65,63,16
3595,13,7,91,72,54,88,73,86,55,63
3596,86,66,54,55,13,15,51,88,80,89
3597,25,80,13,1,86,63,92,21,53,62
3598,92,8,86,49,74,17,79,88,48,53
3599,88,93,49,44,66,76,64,73,79,55
3600,17,66,52,53,73,55,49,58,89,72
3601,67,64,31,51,54,66,34,38,86,72
3602,18,63,92,25,54,66,73,62,49,75
3603,65,55,63,16,25,79,13,73,92,72
3604,92,21,16,39,48,49,86,99,91,55
3605,54,53,16,92,1,3,64,73,76,55
3606,65,88,76,31,67,63,79,38,72,52
3607,90,79,9,63,49,1,97,51,88,92
3608,97,55,88,86,77,5,34,53,83,73
3609,40,79,46,72,55,11,73,3,69,88
3610,1,92,88,63,40,62,26,53,65,54
3611,73,39,83,79,54,56,49,8,86,90
3612,3,91,81,62,34,33,76,54,65,75
3613,88,80,72,92,17,15,9,89,49,79
3614,89,34,72,3,80,86,92,49,73,54
3615,52,73,21,49,75,86,50,54,89,39
3616,101,3,73,72,55,90,21,13,86,1
3617,15,13,3,34,83,16,72,86,76,39
3618,33,87,54,55,39,1,72,16,38,90
3619,92,88,9,54,55,86,49,64,80,72
3620,49,63,86,65,3,90,20,54,62,13
3621,86,49,65,52,67,58,64,10,55,23
3622,92,88,53,54,49,86,89,52,38,72
3623,20,73,65,66,15,92,88,54,55,49
3624,73,97,58,63,91,72,79,64,51,49
3625,91,46,16,8,55,54,52,63,88,86
3626,39,93,79,50,54,38,72,49,3,66
3627,86,54,21,73,66,52,49,16,39,79
3628,38,51,92,89,72,21,66,86,63,53
3629,97,73,62,52,3,17,72,88,79,53
3630,76,52,21,97,73,92,72,17,53,89
3631,72,92,16,97,63,62,58,39,49,91
3632,6,73,66,86,21,13,55,67,92,16
3633,13,91,53,16,73,39,62,72,79,86
3634,16,91,46,53,20,77,62,92,88,49
3635,73,80,92,84,8,97,21,88,25,54
3636,69,54,55,11,64,84,10,3,53,13
3637,65,16,79,80,8,76,85,51,86,73
3638,98,15,91,83,76,53,86,66,17,54
3639,72,97,39,88,91,76,62,63,79,25
3640,15,55,23,20,72,76,86,93,69,54
3641,72,39,7,90,53,80,92,3,23,51
3642,39,92,81,91,51,73,53,97,79,16
3643,76,86,65,66,48,23,88,21,79,72
3644,8,92,79,13,80,63,93,88,21,54
3645,16,54,49,101,73,97,83,3,72,63
3646,52,72,65,63,79,83,64,15,55,76
3647,52,27,57,66,50,34,64,5,54,80
3648,39,83,33,21,63,57,28,73,5,55
3649,92,64,55,54,49,66,80,38,79,72
3650,90,86,39,89,53,87,20,22,71,62
3651,50,2,13,82,58,86,92,60,72,62
3652,76,58,44,87,65,64,80,13,86,72
3653,90,80,13,12,3,49,58,54,21,53
3654,73,92,39,72,62,90,79,9,70,13
3655,7,87,10,55,34,89,92,49,54,53
3656,73,15,66,97,83,92,76,5,62,54
3657,97,92,86,46,1,11,28,88,53,79
3658,90,54,21,39,88,33,15,49,79,66
3659,76,25,88,72,21,73,54,86,51,52
3660,55,77,21,92,58,83,76,38,1,86
3661,39,73,88,13,58,26,52,79,53,54
3662,13,88,79,15,63,5,38,62,54,92
3663,73,63,86,97,91,76,88,72,33,89
3664,91,49,33,19,62,39,79,55,88,73
3665,54,86,80,25,1,49,64,62,72,83
3666,11,63,92,49,5,48,86,51,55,66
3667,49,72,88,64,53,92,1,13,79,62
3668,16,73,65,25,38,39,72,89,88,79
3669,15,92,65,16,63,66,88,76,72,38
3670,13,52,55,89,68,60,86,73,25,56
3671,73,97,21,52,55,48,58,53,16,79
3672,34,55,88,64,73,92,16,76,39,48
3673,39,88,25,38,1,56,21,49,16,86
3674,86,80,21,54,37,76,91,63,7,19
3675,16,8,84,92,46,76,79,25,51,10
3676,83,52,63,53,56,55,72,88,76,86
3677,88,36,46,55,92,66,49,39,86,54
3678,91,55,90,39,81,89,72,49,92,33
3679,51,88,72,52,76,55,85,63,48,64
3680,7,86,72,53,76,98,79,92,54,23
3681,88,20,66,21,73,69,17,53,90,91
3682,98,63,88,92,39,65,86,49,53,13
3683,11,66,53,49,21,17,79,58,54,72
3684,93,19,91,86,88,65,64,46,72,5
3685,13,73,64,3,97,72,38,86,66,49
3686,72,64,17,39,88,76,97,79,73,90
3687,15,13,92,89,76,38,58,73,3,21
3688,29,1,86,55,92,72,53,89,58,97
3689,34,40,58,98,76,88,65,38,92,1
3690,51,88,76,90,10,49,8,79,86,39
3691,89,34,72,53,92,10,51,52,79,74
3692,55,84,54,86,48,92,16,76,39,63
3693,63,73,55,58,88,39,92,86,21,53
3694,92,64,80,34,54,53,86,66,41,39
3695,51,92,53,21,67,72,58,49,97,91
3696,16,21,86,92,56,61,88,90,13,1
3697,63,64,79,22,80,58,55,1,39,86
3698,69,62,3,88,51,92,86,76,98,54
3699,79,92,23,93,51,62,86,8,66,49
3700,48,58,79,97,80,92,63,73,17,86
3701,88,25,54,71,53,73,79,21,64,60
3702,1,34,62,88,92,63,53,93,90,7
3703,53,86,8,66,54,16,79,49,38,63
3704,1,9,5,31,55,12,76,62,7,90
3705,88,62,73,79,49,89,92,54,72,46
3706,90,89,72,62,49,25,53,69,73,92
3707,15,16,79,83,73,58,49,86,39,54
3708,92,82,72,64,76,62,86,46,31,49
3709,88,54,86,73,62,10,92,16,63,21
3710,8,92,17,86,61,51,34,53,13,79
3711,55,86,2,54,101,62,85,82,5,14
3712,73,79,16,21,80,88,49,86,38,1
3713,63,73,66,62,88,53,72,86,92,97
3714,38,1,53,92,26,63,76,69,62,83
3715,92,54,39,5,56,86,55,73,87,72
3716,19,97,53,13,91,62,49,7,92,72
3717,40,73,76,83,98,90,34,38,92,72
3718,73,97,85,55,26,92,49,21,63,69
3719,97,86,6,52,54,88,79,76,98,63
3720,88,53,13,86,63,92,55,1,54,64
3721,46,16,73,51,79,49,63,86,88,8
3722,88,71,17,9,56,18,47,97,79,55
3723,86,25,65,54,49,89,88,97,63,64
3724,21,16,76,54,86,39,88,51,12,92
3725,13,72,62,92,89,11,86,66,63,55
3726,20,92,73,55,13,67,39,65,52,79
3727,63,64,7,73,21,79,25,8,97,76
3728,15,79,88,76,97,53,54,49,31,66
3729,13,66,73,54,79,72,88,55,39,64
3730,23,55,7,64,72,88,25,1,76,63
3731,53,72,97,73,3,42,79,92,80,21
3732,73,46,55,79,90,33,92,10,62,49
3733,88,86,28,34,53,13,80,16,79,63
3734,34,16,65,48,92,80,88,21,15,79
3735,66,65,49,62,72,80,8,55,33,92
3736,54,76,55,79,64,25,80,13,3,1
3737,66,13,80,16,54,12,89,88,31,90
3738,67,53,51,92,40,88,34,39,79,72
3739,88,38,65,54,86,80,49,55,33,92
3740,53,54,72,92,21,88,3,76,39,15
3741,92,63,49,16,1,17,7,54,55,64
3742,92,16,76,98,63,17,90,15,38,88
3743,73,16,51,21,86,58,39,76,79,54
3744,25,17,53,86,54,39,79,55,72,89
3745,97,90,73,86,53,88,89,11,9,79
3746,21,92,54,53,49,89,34,13,3,72
3747,72,51,11,3,92,98,90,89,64,62
3748,64,65,13,67,86,89,92,9,72,60
3749,89,92,10,62,39,90,34,49,86,80
3750,64,55,38,86,72,76,17,5,8,83
3751,49,39,50,89,5,66,54,13,86,47
3752,15,52,73,63,3,76,17,54,16,64
3753,86,92,54,72,73,83,65,9,39,3
3754,16,83,10,49,86,93,91,92,81,65
3755,58,54,13,86,1,76,92,15,89,53
3756,49,21,1,86,92,15,52,67,88,65
3757,49,91,66,62,15,16,83,23,11,79
3758,49,91,66,62,15,16,83,23,11,79
3759,72,39,3,65,92,9,93,50,79,53
3760,65,16,63,86,80,76,72,88,25,54
3761,3,92,73,39,62,49,52,16,53,63
3762,97,53,91,88,44,66,38,86,49,73
3763,41,13,55,88,92,66,67,53,39,20
3764,73,7,80,55,64,76,16,93,79,50
3765,17,83,5,15,63,73,3,13,1,53
3766,91,54,17,58,53,46,55,88,92,63
3767,11,63,58,73,65,99,53,76,92,91
3768,90,38,80,86,1,31,76,55,89,45
3769,49,55,3,40,70,92,54,86,33,1
3770,73,76,88,3,33,58,10,53,39,20
3771,9,88,69,79,80,66,38,34,92,53
3772,7,9,79,92,23,66,12,53,26,13
3773,66,76,51,63,20,40,53,38,86,14
3774,53,48,88,65,86,39,79,55,72,89
3775,54,66,55,86,17,91,88,53,19,39
3776,13,66,73,51,88,55,63,25,23,79
3777,25,55,88,49,77,73,79,38,63,58
3778,65,25,76,20,54,89,55,66,91,63
3779,63,76,56,88,86,4,7,92,38,55
3780,21,79,70,88,11,54,86,49,101,56
3781,44,91,40,15,55,51,64,76,54,83
3782,65,86,13,92,10,63,55,5,20,17
3783,88,92,49,21,63,73,46,62,16,79
3784,92,88,55,52,46,66,67,53,13,20
3785,10,49,51,88,92,64,79,73,23,39
3786,52,39,72,88,85,83,5,49,92,63
3787,7,76,53,49,75,92,3,20,69,11
3788,25,3,73,15,39,67,53,51,79,40
3789,49,92,52,55,73,1,16,89,34,5
3790,62,11,65,53,83,72,89,52,54,63
3791,15,8,89,65,40,13,79,16,54,72
3792,73,90,51,98,71,1,4,62,53,83
3793,80,8,62,53,83,12,3,51,46,92
3794,49,76,86,53,97,21,12,90,54,88
3795,25,79,8,39,80,11,88,66,49,38
3796,73,83,3,63,55,17,58,54,39,79
3797,73,54,17,66,5,39,55,79,16,63
3798,76,53,66,20,54,48,65,88,89,29
3799,63,92,89,55,1,20,66,10,62,39
3800,54,62,49,55,5,93,63,92,86,15
3801,73,92,54,15,11,13,87,52,80,89
3802,88,13,80,67,79,33,73,49,92,53
3803,66,73,76,86,21,90,51,13,92,72
3804,1,90,39,55,71,7,54,53,17,26
3805,49,58,73,79,62,67,53,51,92,40
3806,5,38,16,92,1,64,72,17,69,55
3807,66,77,53,76,20,54,92,3,88,98
3808,73,46,55,7,90,13,92,8,64,80
3809,1,87,97,53,79,98,90,12,3,69
3810,73,79,25,55,63,49,17,5,62,54
3811,73,20,66,13,62,54,25,39,79,63
3812,54,20,39,92,17,15,91,100,34,55
3813,89,11,65,33,79,88,92,72,64,53
3814,91,49,16,55,44,54,17,66,5,53
3815,98,90,73,25,65,80,38,77,53,86
3816,54,53,52,20,76,73,49,38,21,3
3817,15,16,92,97,63,76,58,21,73,33
3818,13,33,88,72,54,49,20,66,80,73
3819,73,5,86,55,63,1,92,16,54,21
3820,25,62,54,73,92,66,10,53,3,76
3821,52,76,54,98,20,89,38,34,3,53
3822,25,54,76,92,1,87,73,53,3,23
3823,44,91,23,61,66,7,81,53,76,26
3824,73,10,53,13,26,11,17,15,92,90
3825,67,53,62,92,40,66,73,51,49,3
3826,91,83,63,49,57,54,62,9,88,92
3827,17,63,21,16,20,10,79,55,49,83
3828,76,72,7,92,55,79,80,81,85,91
3829,79,88,1,23,53,76,38,20,66,73
3830,98,25,9,89,80,64,38,65,54,92
3831,46,57,91,63,21,64,92,55,49,54
3832,86,53,38,92,73,17,90,1,88,51
3833,1,86,53,61,66,88,9,13,79,63
3834,66,54,53,5,73,12,88,51,92,90
3835,11,66,72,79,65,89,34,92,38,80
3836,90,13,17,92,12,49,66,63,83,62
3837,64,55,86,73,63,78,62,19,66,91
3838,49,53,19,90,91,39,88,79,77,21
3839,21,53,3,63,49,20,91,100,39,54
3840,72,91,100,13,55,8,79,63,25,49
3841,88,54,14,92,55,28,3,89,53,11
3842,66,16,53,1,88,3,92,55,72,62
3843,63,90,71,51,46,66,54,13,79,73
3844,73,20,13,11,55,66,54,88,79,72
3845,66,54,13,86,53,73,90,71,62,98
3846,73,53,23,8,79,76,39,92,54,5
3847,15,81,66,55,91,63,79,23,8,64
3848,92,20,55,54,69,73,53,62,88,79
3849,73,7,45,15,53,76,21,8,86,79
3850,11,51,86,73,92,19,83,91,98,53
3851,73,79,52,47,69,76,54,81,91,83
3852,21,66,79,80,49,92,16,54,72,63
3853,66,27,16,72,55,51,53,88,63,49
3854,49,89,5,80,72,1,53,62,52,79
3855,67,53,16,92,40,49,27,52,61,77
3856,54,13,91,55,66,56,25,65,8,79
3857,89,33,67,55,76,20,10,53,37,39
3858,73,79,23,61,92,20,66,71,53,11
3859,66,10,53,26,21,89,5,63,15,73
3860,63,90,3,51,46,73,87,17,55,79
3861,73,55,89,58,23,86,53,76,92,15
3862,89,80,13,92,8,72,90,51,33,46
3863,63,46,69,90,3,66,62,86,13,54
3864,16,73,39,92,55,63,58,89,9,11
3865,54,3,71,53,13,73,72,49,75,55
3866,73,40,22,70,9,80,90,3,51,39
3867,72,90,89,51,46,3,54,14,25,53
3868,86,97,53,92,54,49,79,52,55,48
3869,49,89,52,61,77,25,80,13,86,63
3870,89,13,54,92,63,73,79,90,80,23
3871,88,38,54,86,72,83,3,15,63,39
3872,90,3,12,65,63,89,76,80,86,72
3873,33,89,10,15,73,64,13,55,92,76
3874,5,54,65,1,86,66,89,55,13,27
3875,66,67,53,3,63,88,13,86,54,73
3876,89,65,13,86,1,2,54,53,39,101
3877,2,15,53,40,39,88,38,54,86,72
3878,58,65,55,56,92,11,49,63,66,88
3879,72,88,29,55,3,90,13,81,91,53
3880,52,31,18,91,55,72,38,5,81,92
3881,81,63,17,90,68,66,39,34,53,92
3882,48,58,73,65,3,92,88,55,69,11
3883,3,66,54,51,49,73,72,97,92,53
3884,86,92,39,76,8,38,67,97,88,64
3885,86,54,13,92,56,73,52,3,4,55
3886,33,20,69,65,72,54,49,34,66,3
3887,29,86,97,92,1,5,88,51,72,53
3888,73,79,58,49,54,86,53,13,92,72
3889,90,12,38,86,65,92,88,54,63,13
3890,52,3,98,21,73,54,13,86,66,49
3891,1,88,50,89,86,20,54,55,76,101
3892,54,55,79,52,13,66,20,73,34,39
3893,86,72,65,92,11,69,49,54,39,79
3894,65,40,72,89,53,86,66,49,38,67
3895,20,76,53,21,101,15,73,92,65,88
3896,3,89,65,63,49,5,92,13,54,80
3897,79,66,73,62,80,13,40,67,92,53
3898,79,80,76,34,83,49,4,88,53,37
3899,79,73,33,62,97,3,86,80,54,98
3900,53,10,97,92,16,63,33,49,54,83
3901,89,64,86,15,65,33,91,10,63,98
3902,7,63,80,92,55,58,61,76,86,73
3903,76,58,98,45,29,38,72,55,3,66
3904,73,20,66,15,21,33,92,54,63,51
3905,87,54,53,13,20,73,55,75,3,17
3906,64,73,11,88,55,66,34,49,86,80
3907,63,8,89,38,5,19,88,92,72,55
3908,67,54,79,52,55,33,48,53,20,38
3909,5,92,54,65,11,39,62,66,49,88
3910,83,67,98,92,76,47,5,72,89,80
3911,53,16,92,55,80,15,76,86,34,89
3912,92,89,49,53,11,54,63,72,66,3
3913,92,86,53,54,98,38,58,15,3,73
3914,79,62,54,58,49,46,66,63,89,53
3915,7,63,11,92,55,15,79,64,76,34
3916,16,41,86,17,65,54,49,66,34,88
3917,54,38,88,58,49,47,70,86,65,3
3918,66,54,65,86,72,5,79,15,63,76
3919,65,55,63,66,20,54,69,49,62,83
3920,66,63,11,64,55,72,26,92,76,33
3921,72,39,92,65,3,63,62,83,53,73
3922,92,40,20,63,49,64,13,65,86,1
3923,91,81,69,13,25,73,89,92,29,53
3924,79,10,54,98,66,16,5,49,13,15
3925,55,53,73,29,3,98,66,72,89,62
3926,85,10,53,3,39,21,92,88,63,54
3927,3,80,34,54,83,20,66,76,38,17
3928,17,90,12,86,53,73,63,21,51,92
3929,93,76,54,88,64,15,89,52,21,63
3930,83,54,47,65,86,72,90,76,89,97
3931,76,92,5,55,15,97,88,79,80,73
3932,92,37,8,64,54,73,39,83,3,80
3933,11,3,55,67,64,66,54,13,53,29
3934,62,73,76,89,92,55,66,80,48,88
3935,66,49,47,53,52,55,88,25,93,76
3936,54,60,64,55,62,3,31,46,63,92
3937,5,54,38,92,63,20,86,72,65,73
3938,16,63,39,3,55,7,86,73,97,13
3939,20,66,49,63,76,88,65,29,92,67
3940,54,7,92,98,55,63,73,33,21,88
3941,86,80,49,72,92,50,89,5,55,54
3942,11,89,52,21,63,46,8,13,88,92
3943,40,49,63,20,15,58,5,54,53,73
3944,89,31,11,65,76,21,63,49,7,92
3945,70,92,91,65,55,54,51,49,88,86
3946,7,63,15,92,62,16,73,79,76,53
3947,98,48,66,55,86,49,92,3,54,63
3948,20,63,76,38,66,90,54,55,11,88
3949,97,79,58,39,73,98,5,63,83,62
3950,39,92,89,80,63,3,66,49,98,54
3951,81,76,91,53,3,73,54,58,51,64
3952,75,63,65,15,7,79,54,11,62,66
3953,11,92,75,89,55,88,86,63,13,17
3954,49,70,91,38,3,11,17,54,73,92
3955,55,26,64,63,73,49,58,9,79,80
3956,20,66,63,55,49,65,28,79,25,46
3957,66,63,15,86,55,76,49,98,58,83
3958,25,79,49,63,98,55,52,72,38,3
3959,90,80,13,86,54,38,72,15,89,92
3960,3,86,53,54,49,63,79,50,65,55
3961,63,7,92,98,39,38,91,81,55,72
3962,69,17,81,90,92,66,67,53,13,20
3963,86,34,38,92,63,53,64,97,3,73
3964,7,63,13,86,55,72,88,73,97,26
3965,79,91,51,53,15,8,92,86,49,80
3966,31,54,55,64,49,73,63,38,52,3
3967,70,3,25,65,63,86,62,49,54,66
3968,49,81,92,51,91,13,5,72,89,53
3969,76,55,25,79,23,88,92,15,97,72
3970,11,71,88,53,20,98,90,73,91,65
3971,90,13,53,88,67,34,86,38,66,54
3972,41,89,92,80,65,79,76,54,10,66
3973,89,64,92,16,39,55,72,49,25,88
3974,22,92,53,89,73,33,54,76,3,62
3975,20,40,63,55,49,1,97,92,65,86
3976,20,53,38,86,1,54,62,17,92,5
3977,66,54,15,7,21,92,20,73,53,76
3978,5,3,15,63,76,80,66,45,65,27
3979,92,73,53,98,90,11,66,8,91,51
3980,70,5,91,65,8,51,72,49,3,66
3981,54,33,86,88,17,89,1,63,65,92
3982,13,66,81,91,69,58,63,53,101,65
3983,46,89,92,55,63,54,17,49,58,75
3984,76,8,89,38,5,16,92,51,53,72
3985,12,55,92,64,65,79,72,63,29,9
3986,9,92,89,15,55,54,63,86,49,33
3987,3,86,49,65,15,63,9,92,38,79
3988,20,13,65,86,12,63,88,89,92,54
3989,98,63,52,49,89,73,7,90,76,13
3990,88,66,72,63,49,58,86,48,65,73
3991,58,63,76,16,21,38,72,55,88,92
3992,58,86,54,80,49,92,83,63,53,47
3993,1,16,66,17,55,53,34,90,15,89
3994,3,76,53,92,9,63,15,64,55,73
3995,66,1,14,86,9,13,72,16,79,55
3996,67,55,92,29,13,23,17,66,51,79
3997,58,54,55,49,25,89,92,9,13,15
3998,90,65,11,73,86,63,8,92,51,88
3999,76,7,5,55,8,23,66,72,91,53
4000,79,91,98,38,15,68,81,53,2,39
4001,72,51,79,66,54,38,49,91,70,33
4002,92,49,73,98,66,63,93,86,21,83
4003,86,54,17,65,46,13,40,70,91,53
4004,66,86,55,72,39,29,73,97,3,92
4005,3,63,49,89,9,73,88,92,29,53
4006,66,54,13,3,62,15,79,16,38,53
4007,66,54,13,86,29,63,21,16,80,62
4008,5,83,63,53,47,72,54,86,66,13
4009,40,66,54,53,13,72,65,92,3,17
4010,86,91,53,10,98,72,81,89,63,90
4011,90,53,13,88,12,66,20,49,51,72
4012,58,86,73,80,98,39,25,92,53,81
4013,92,3,54,62,49,64,89,46,13,72
4014,57,72,70,35,42,8,14,2,29,82
4015,38,73,97,3,88,51,90,12,92,53
4016,88,3,73,92,97,13,5,72,89,53
4017,63,73,51,33,83,20,54,49,98,92
4018,20,63,76,89,21,80,15,92,33,86
4019,67,97,63,92,88,86,80,49,55,58
4020,76,70,91,38,5,53,49,52,57,86
4021,74,92,89,72,55,66,1,51,39,86
4022,53,73,97,64,89,15,72,5,51,3
4023,89,64,55,63,93,86,13,54,10,66
4024,65,66,1,21,53,73,63,55,79,64
4025,1,38,92,55,88,49,66,73,89,53
4026,65,90,12,89,53,67,51,73,66,86
4027,66,72,14,86,9,67,55,79,64,51
4028,66,70,13,92,21,1,55,86,49,52
4029,66,73,14,88,21,72,55,92,86,69
4030,20,66,10,55,11,1,5,85,97,53
4031,90,63,88,65,11,76,13,86,54,5
4032,73,97,63,90,3,11,66,86,54,53
4033,92,7,17,38,63,54,98,69,86,49
4034,11,92,88,55,28,63,49,98,69,83
4035,12,73,90,33,88,70,66,97,3,53
4036,86,66,17,53,10,73,38,79,52,63
4037,89,63,11,26,65,1,33,86,54,66
4038,16,72,101,91,21,13,66,73,89,62
4039,58,48,29,91,53,88,90,73,89,80
4040,54,51,75,88,17,18,66,3,13,55
4041,69,3,88,65,63,1,55,92,86,49
4042,88,89,92,53,72,1,33,86,66,13
4043,64,54,11,86,55,39,89,88,63,53
4044,5,54,13,89,63,73,52,3,29,53
4045,33,54,13,88,62,76,16,3,21,55
4046,40,20,65,92,62,51,58,72,91,53
4047,33,73,65,91,62,38,40,67,92,53
4048,92,73,91,86,15,65,84,9,25,80
4049,3,73,13,86,65,60,5,72,91,53
4050,33,73,46,86,65,13,5,81,91,53
4051,58,49,21,73,55,54,92,63,5,9
4052,63,49,53,86,66,64,55,39,90,12
4053,1,88,65,53,52,66,76,73,86,62
4054,86,41,49,91,53,99,102,80,56,79
4055,91,81,14,62,3,55,79,64,54,46
4056,13,92,15,89,63,53,39,72,91,90
4057,26,72,14,55,90,1,13,53,5,89
4058,53,3,92,13,63,89,86,54,80,39
4059,73,66,89,21,53,98,102,80,5,63
4060,54,92,86,98,17,53,21,13,91,73
4061,102,53,5,73,15,55,92,89,8,56
4062,39,63,80,5,102,13,89,76,66,1
4063,73,53,85,65,91,28,89,92,63,13
4064,97,65,25,3,72,63,21,79,54,17
4065,89,53,49,5,63,46,80,52,79,54
4066,54,49,64,89,55,17,88,92,38,53
4067,54,55,51,86,11,72,89,15,13,92
4068,86,11,73,51,92,63,102,89,49,90
4069,98,86,46,66,69,79,97,80,72,92
4070,18,64,23,81,25,54,62,76,89,37
4071,54,86,17,62,89,98,102,73,64,53
4072,12,90,89,49,55,66,73,53,13,5
4073,54,81,25,21,58,14,83,91,31,15
4074,97,88,54,53,25,89,5,38,73,63
4075,54,5,46,64,65,102,103,93,89,79
4076,11,73,97,92,88,76,64,54,39,102
4077,11,63,55,86,89,16,54,13,72,92
4078,18,29,25,23,81,67,102,63,92,65
4079,67,91,13,66,51,34,86,38,53,92
4080,72,13,88,86,63,15,49,55,103,64
4081,88,97,76,9,102,21,3,15,55,54
4082,83,63,55,89,46,54,88,75,53,26
4083,73,13,92,89,98,15,49,51,64,103
4084,72,89,39,54,64,67,63,92,102,46
4085,1,72,71,53,5,25,64,55,17,73
4086,76,63,89,25,54,80,92,55,84,88
4087,81,91,11,55,73,44,76,57,53,68
4088,92,98,95,88,80,21,86,89,73,63
4089,11,3,97,63,102,13,72,88,92,54
4090,5,53,66,49,54,48,79,88,97,63
4091,47,89,15,64,51,92,76,95,5,53
4092,72,88,49,92,51,54,52,74,89,53
4093,69,88,76,62,92,54,78,91,89,21
4094,1,39,92,86,55,13,41,65,88,66
4095,66,55,51,76,73,15,86,9,53,92
4096,19,64,98,55,92,11,81,29,91,66
4097,5,92,15,13,63,54,46,88,64,53
4098,101,21,53,54,89,98,102,33,63,13
4099,11,89,53,64,63,98,55,10,21,92
4100,17,88,73,55,79,63,97,54,92,64
4101,89,5,13,9,63,88,49,92,55,80
4102,92,11,95,65,26,93,63,66,102,13
4103,97,92,72,55,89,13,15,86,102,63
4104,34,53,1,86,88,60,72,64,79,55
4105,86,25,54,53,17,69,89,39,63,40
4106,49,86,8,66,69,102,73,76,9,3
4107,88,98,9,54,102,11,72,66,89,55
4108,13,54,98,92,86,83,47,72,55,3
4109,39,89,1,86,51,83,13,16,102,63
4110,58,98,81,51,91,65,63,79,89,23
4111,17,86,1,92,69,90,12,63,89,53
4112,3,9,76,53,33,15,86,102,71,96
